Crystallize 1.4 log for model PM3_151028_2242
Run began at: Wed Oct 28 22:51:44 2015

**** WARNING ****: max courant = 1.29375.  Instability possible.

Random seed used = -1446090704

Uncompensated deficit of 6.86439e-09 g at index (51,113,44) at time 22.810 m.y.
Uncompensated deficit of 9.25007e-09 g at index (102,20,66) at time 22.810 m.y.
Uncompensated deficit of 2.0029e-08 g at index (30,51,100) at time 22.810 m.y.
Uncompensated deficit of 3.40555e-09 g at index (54,113,48) at time 22.812 m.y.
Uncompensated deficit of 5.21667e-09 g at index (97,56,123) at time 22.812 m.y.
Uncompensated deficit of 7.40416e-09 g at index (55,118,43) at time 22.816 m.y.
Uncompensated deficit of 8.15338e-10 g at index (101,56,127) at time 22.818 m.y.
Uncompensated deficit of 2.10533e-08 g at index (30,52,99) at time 22.828 m.y.
Uncompensated deficit of 3.04742e-08 g at index (30,53,98) at time 22.844 m.y.
Uncompensated deficit of 1.25832e-08 g at index (101,21,66) at time 22.862 m.y.
Uncompensated deficit of 7.81555e-09 g at index (51,112,45) at time 22.864 m.y.
Uncompensated deficit of 5.02947e-09 g at index (57,117,47) at time 22.868 m.y.
Uncompensated deficit of 8.17995e-09 g at index (95,53,124) at time 22.870 m.y.
Uncompensated deficit of 2.79304e-09 g at index (29,55,97) at time 22.880 m.y.
Uncompensated deficit of 4.97645e-09 g at index (96,55,123) at time 22.882 m.y.
Uncompensated deficit of 4.6522e-09 g at index (102,60,121) at time 22.892 m.y.
Uncompensated deficit of 3.41458e-09 g at index (96,54,124) at time 22.892 m.y.
Uncompensated deficit of 6.79652e-09 g at index (95,54,123) at time 22.898 m.y.
Uncompensated deficit of 4.79041e-10 g at index (131,58,131) at time 22.918 m.y.
Uncompensated deficit of 5.58818e-09 g at index (132,57,130) at time 22.926 m.y.
Uncompensated deficit of 9.85896e-09 g at index (133,57,128) at time 22.946 m.y.
Uncompensated deficit of 8.71883e-10 g at index (83,66,73) at time 22.954 m.y.
Uncompensated deficit of 6.27185e-09 g at index (105,59,127) at time 22.960 m.y.
Uncompensated deficit of 2.35748e-09 g at index (133,56,129) at time 22.962 m.y.
Uncompensated deficit of 4.58358e-09 g at index (82,66,72) at time 22.972 m.y.
Uncompensated deficit of 5.46005e-09 g at index (29,101,132) at time 22.978 m.y.
Uncompensated deficit of 3.92858e-10 g at index (30,100,134) at time 22.980 m.y.
Uncompensated deficit of 9.52777e-09 g at index (30,99,132) at time 22.994 m.y.
Uncompensated deficit of 7.58243e-09 g at index (105,58,131) at time 22.996 m.y.
Uncompensated deficit of 9.02005e-09 g at index (134,56,128) at time 22.998 m.y.
Time = 23000000.000000, delC = 2.8676e-07, NuclRate = 1.31083e-13
Uncompensated deficit of 3.40972e-09 g at index (82,65,73) at time 23.004 m.y.
Uncompensated deficit of 8.57789e-09 g at index (84,68,73) at time 23.004 m.y.
Uncompensated deficit of 1.06006e-08 g at index (134,55,129) at time 23.006 m.y.
Uncompensated deficit of 8.39516e-09 g at index (29,100,130) at time 23.006 m.y.
Uncompensated deficit of 4.93253e-09 g at index (25,126,5) at time 23.008 m.y.
Uncompensated deficit of 7.30541e-09 g at index (83,65,74) at time 23.020 m.y.
Uncompensated deficit of 2.18661e-08 g at index (136,58,125) at time 23.022 m.y.
Uncompensated deficit of 2.46223e-08 g at index (136,57,126) at time 23.022 m.y.
Uncompensated deficit of 5.302e-09 g at index (136,56,127) at time 23.022 m.y.
Uncompensated deficit of 3.93476e-10 g at index (135,55,128) at time 23.030 m.y.
Uncompensated deficit of 1.17972e-09 g at index (26,125,6) at time 23.032 m.y.
Uncompensated deficit of 2.4505e-09 g at index (24,127,5) at time 23.036 m.y.
Uncompensated deficit of 8.34758e-09 g at index (26,126,7) at time 23.038 m.y.
Uncompensated deficit of 8.49178e-10 g at index (25,127,7) at time 23.038 m.y.
Uncompensated deficit of 2.45576e-08 g at index (137,54,128) at time 23.038 m.y.
Uncompensated deficit of 1.16991e-09 g at index (81,66,71) at time 23.046 m.y.
Uncompensated deficit of 8.58345e-10 g at index (81,65,72) at time 23.046 m.y.
Uncompensated deficit of 1.61244e-08 g at index (135,54,130) at time 23.046 m.y.
Uncompensated deficit of 1.81347e-09 g at index (78,40,42) at time 23.050 m.y.
Uncompensated deficit of 2.76928e-08 g at index (136,54,129) at time 23.052 m.y.
Uncompensated deficit of 6.81928e-09 g at index (79,40,41) at time 23.064 m.y.
Uncompensated deficit of 3.64654e-09 g at index (138,53,129) at time 23.064 m.y.
Uncompensated deficit of 1.17013e-09 g at index (25,125,3) at time 23.068 m.y.
Uncompensated deficit of 5.61349e-09 g at index (22,128,3) at time 23.068 m.y.
Uncompensated deficit of 6.41168e-09 g at index (84,69,72) at time 23.070 m.y.
Uncompensated deficit of 1.90793e-08 g at index (137,53,130) at time 23.086 m.y.
Uncompensated deficit of 1.9893e-08 g at index (23,127,2) at time 23.092 m.y.
Uncompensated deficit of 6.89596e-09 g at index (77,40,43) at time 23.096 m.y.
Uncompensated deficit of 5.68513e-09 g at index (27,124,6) at time 23.102 m.y.
Uncompensated deficit of 3.86774e-09 g at index (80,39,40) at time 23.134 m.y.
Uncompensated deficit of 9.33243e-09 g at index (80,65,71) at time 23.144 m.y.
Uncompensated deficit of 1.01614e-08 g at index (129,72,123) at time 23.180 m.y.
Uncompensated deficit of 7.83015e-09 g at index (124,16,90) at time 23.192 m.y.
Uncompensated deficit of 1.82129e-08 g at index (125,17,91) at time 23.212 m.y.
Time = 23250000.000000, delC = 2.90129e-07, NuclRate = 1.3484e-13
Uncompensated deficit of 2.51345e-10 g at index (107,4,39) at time 23.324 m.y.
Uncompensated deficit of 4.3118e-09 g at index (47,24,81) at time 23.360 m.y.
Uncompensated deficit of 7.77729e-09 g at index (46,25,80) at time 23.376 m.y.
Uncompensated deficit of 5.50169e-09 g at index (112,119,93) at time 23.382 m.y.
Uncompensated deficit of 4.40898e-09 g at index (113,120,94) at time 23.398 m.y.
Uncompensated deficit of 2.33858e-09 g at index (45,24,80) at time 23.408 m.y.
Uncompensated deficit of 1.3477e-09 g at index (111,118,92) at time 23.418 m.y.
Uncompensated deficit of 1.35587e-09 g at index (126,34,44) at time 23.422 m.y.
Uncompensated deficit of 4.40108e-09 g at index (127,33,44) at time 23.436 m.y.
Uncompensated deficit of 6.33546e-10 g at index (126,33,43) at time 23.440 m.y.
Uncompensated deficit of 5.28269e-09 g at index (20,18,101) at time 23.440 m.y.
Uncompensated deficit of 2.06397e-09 g at index (19,18,100) at time 23.444 m.y.
Uncompensated deficit of 7.62565e-09 g at index (19,19,102) at time 23.446 m.y.
Uncompensated deficit of 4.50503e-09 g at index (127,34,45) at time 23.448 m.y.
Uncompensated deficit of 2.91856e-10 g at index (18,19,101) at time 23.448 m.y.
Uncompensated deficit of 1.07557e-08 g at index (111,120,91) at time 23.454 m.y.
Uncompensated deficit of 3.34975e-09 g at index (21,18,102) at time 23.458 m.y.
Uncompensated deficit of 5.17929e-09 g at index (20,19,103) at time 23.466 m.y.
Uncompensated deficit of 5.78251e-09 g at index (127,32,43) at time 23.470 m.y.
Uncompensated deficit of 7.27273e-09 g at index (109,128,90) at time 23.470 m.y.
Uncompensated deficit of 3.43405e-09 g at index (44,15,114) at time 23.472 m.y.
Uncompensated deficit of 8.00161e-09 g at index (108,129,90) at time 23.474 m.y.
Uncompensated deficit of 3.83014e-09 g at index (114,119,96) at time 23.478 m.y.
Uncompensated deficit of 6.21238e-09 g at index (110,137,120) at time 23.482 m.y.
Uncompensated deficit of 3.81278e-09 g at index (21,17,100) at time 23.484 m.y.
Uncompensated deficit of 5.90507e-09 g at index (108,127,89) at time 23.486 m.y.
Uncompensated deficit of 8.53133e-09 g at index (18,20,103) at time 23.492 m.y.
Uncompensated deficit of 8.59104e-09 g at index (107,128,89) at time 23.494 m.y.
Uncompensated deficit of 4.62113e-09 g at index (20,17,99) at time 23.494 m.y.
Uncompensated deficit of 1.15305e-08 g at index (103,117,19) at time 23.498 m.y.
Uncompensated deficit of 4.74136e-09 g at index (126,32,42) at time 23.498 m.y.
Time = 23500000.000000, delC = 2.93502e-07, NuclRate = 1.38585e-13
Uncompensated deficit of 2.55614e-09 g at index (124,34,43) at time 23.502 m.y.
Uncompensated deficit of 2.79146e-09 g at index (119,102,110) at time 23.502 m.y.
Uncompensated deficit of 6.09337e-09 g at index (127,35,46) at time 23.506 m.y.
Uncompensated deficit of 1.99952e-10 g at index (118,101,110) at time 23.506 m.y.
Uncompensated deficit of 8.20634e-09 g at index (25,32,38) at time 23.508 m.y.
Uncompensated deficit of 9.83034e-09 g at index (114,122,94) at time 23.508 m.y.
Uncompensated deficit of 5.38417e-09 g at index (110,129,91) at time 23.510 m.y.
Uncompensated deficit of 2.20493e-09 g at index (109,130,91) at time 23.510 m.y.
Uncompensated deficit of 1.0604e-08 g at index (19,20,104) at time 23.510 m.y.
Uncompensated deficit of 3.68631e-09 g at index (124,35,44) at time 23.514 m.y.
Uncompensated deficit of 9.01438e-09 g at index (22,18,104) at time 23.516 m.y.
Uncompensated deficit of 5.62589e-09 g at index (110,119,90) at time 23.520 m.y.
Uncompensated deficit of 7.09044e-09 g at index (104,116,20) at time 23.524 m.y.
Uncompensated deficit of 2.3097e-09 g at index (23,32,37) at time 23.526 m.y.
Uncompensated deficit of 7.15829e-09 g at index (109,125,89) at time 23.532 m.y.
Uncompensated deficit of 9.79825e-09 g at index (19,17,98) at time 23.532 m.y.
Uncompensated deficit of 8.29934e-09 g at index (24,31,39) at time 23.536 m.y.
Uncompensated deficit of 7.4582e-09 g at index (111,128,91) at time 23.540 m.y.
Uncompensated deficit of 6.68405e-09 g at index (127,31,42) at time 23.542 m.y.
Uncompensated deficit of 1.17075e-08 g at index (20,20,105) at time 23.546 m.y.
Uncompensated deficit of 9.4697e-09 g at index (108,131,91) at time 23.548 m.y.
Uncompensated deficit of 2.78567e-09 g at index (43,116,116) at time 23.560 m.y.
Uncompensated deficit of 1.5875e-09 g at index (32,39,41) at time 23.562 m.y.
Uncompensated deficit of 8.42324e-09 g at index (111,124,90) at time 23.564 m.y.
Uncompensated deficit of 3.69696e-10 g at index (31,38,39) at time 23.570 m.y.
Uncompensated deficit of 7.66847e-09 g at index (124,36,45) at time 23.570 m.y.
Uncompensated deficit of 1.53534e-08 g at index (110,123,89) at time 23.576 m.y.
Uncompensated deficit of 1.15502e-08 g at index (22,16,99) at time 23.576 m.y.
Uncompensated deficit of 4.44266e-09 g at index (107,125,88) at time 23.578 m.y.
Uncompensated deficit of 6.0341e-09 g at index (126,31,41) at time 23.586 m.y.
Uncompensated deficit of 3.41585e-09 g at index (111,131,92) at time 23.588 m.y.
Uncompensated deficit of 7.28847e-09 g at index (57,10,129) at time 23.590 m.y.
Uncompensated deficit of 4.07896e-09 g at index (123,35,43) at time 23.596 m.y.
Uncompensated deficit of 1.06891e-08 g at index (79,61,108) at time 23.602 m.y.
Uncompensated deficit of 1.72094e-09 g at index (109,10,43) at time 23.606 m.y.
Uncompensated deficit of 9.52766e-09 g at index (112,130,92) at time 23.606 m.y.
Uncompensated deficit of 4.45543e-09 g at index (123,34,42) at time 23.608 m.y.
Uncompensated deficit of 8.12059e-09 g at index (113,90,85) at time 23.620 m.y.
Uncompensated deficit of 1.31866e-08 g at index (21,20,107) at time 23.628 m.y.
Uncompensated deficit of 6.90791e-09 g at index (24,30,40) at time 23.630 m.y.
Uncompensated deficit of 6.28185e-09 g at index (58,8,130) at time 23.632 m.y.
Uncompensated deficit of 8.15481e-09 g at index (98,72,70) at time 23.634 m.y.
Uncompensated deficit of 5.54608e-09 g at index (116,121,97) at time 23.638 m.y.
Uncompensated deficit of 6.88378e-09 g at index (127,30,41) at time 23.640 m.y.
Uncompensated deficit of 1.07375e-08 g at index (108,9,44) at time 23.654 m.y.
Uncompensated deficit of 1.04644e-08 g at index (108,11,42) at time 23.656 m.y.
Uncompensated deficit of 5.3415e-09 g at index (67,70,87) at time 23.666 m.y.
Uncompensated deficit of 2.53069e-09 g at index (6,34,37) at time 23.682 m.y.
Uncompensated deficit of 3.45929e-09 g at index (68,69,88) at time 23.688 m.y.
Uncompensated deficit of 1.0954e-08 g at index (112,133,93) at time 23.690 m.y.
Uncompensated deficit of 9.09017e-09 g at index (126,30,40) at time 23.694 m.y.
Uncompensated deficit of 1.15068e-09 g at index (25,15,102) at time 23.698 m.y.
Uncompensated deficit of 1.10346e-08 g at index (117,122,97) at time 23.704 m.y.
Uncompensated deficit of 3.9894e-09 g at index (68,66,87) at time 23.710 m.y.
Uncompensated deficit of 2.27659e-09 g at index (110,11,41) at time 23.712 m.y.
Uncompensated deficit of 8.64401e-09 g at index (111,11,40) at time 23.714 m.y.
Uncompensated deficit of 1.27445e-08 g at index (113,126,44) at time 23.714 m.y.
Uncompensated deficit of 2.72366e-09 g at index (113,128,47) at time 23.716 m.y.
Uncompensated deficit of 1.18916e-08 g at index (111,10,41) at time 23.722 m.y.
Uncompensated deficit of 8.17668e-09 g at index (66,67,85) at time 23.722 m.y.
Uncompensated deficit of 7.87562e-09 g at index (112,128,46) at time 23.730 m.y.
Uncompensated deficit of 2.14521e-09 g at index (112,9,41) at time 23.740 m.y.
Uncompensated deficit of 6.77076e-09 g at index (111,128,45) at time 23.740 m.y.
Uncompensated deficit of 1.39946e-08 g at index (7,34,36) at time 23.744 m.y.
Uncompensated deficit of 8.75454e-09 g at index (71,96,58) at time 23.744 m.y.
Time = 23750000.000000, delC = 2.96881e-07, NuclRate = 1.42317e-13
Uncompensated deficit of 4.09402e-09 g at index (69,66,88) at time 23.750 m.y.
Uncompensated deficit of 3.42475e-09 g at index (69,69,89) at time 23.752 m.y.
Uncompensated deficit of 4.93904e-09 g at index (127,29,40) at time 23.754 m.y.
Uncompensated deficit of 7.24561e-09 g at index (112,126,43) at time 23.762 m.y.
Uncompensated deficit of 1.05644e-08 g at index (114,8,41) at time 23.764 m.y.
Uncompensated deficit of 9.86863e-09 g at index (110,128,44) at time 23.764 m.y.
Uncompensated deficit of 1.05168e-08 g at index (15,39,85) at time 23.768 m.y.
Uncompensated deficit of 1.64754e-08 g at index (121,107,45) at time 23.774 m.y.
Uncompensated deficit of 7.18533e-09 g at index (111,129,46) at time 23.774 m.y.
Uncompensated deficit of 4.67141e-09 g at index (15,42,83) at time 23.774 m.y.
Uncompensated deficit of 3.6413e-09 g at index (15,40,84) at time 23.776 m.y.
Uncompensated deficit of 3.2515e-09 g at index (32,125,23) at time 23.780 m.y.
Uncompensated deficit of 1.62492e-08 g at index (8,33,36) at time 23.780 m.y.
Uncompensated deficit of 2.6595e-09 g at index (110,129,45) at time 23.780 m.y.
Uncompensated deficit of 3.54468e-09 g at index (65,68,84) at time 23.782 m.y.
Uncompensated deficit of 7.3293e-09 g at index (61,133,105) at time 23.784 m.y.
Uncompensated deficit of 3.2114e-09 g at index (113,129,48) at time 23.788 m.y.
Uncompensated deficit of 4.8497e-09 g at index (16,40,83) at time 23.788 m.y.
Uncompensated deficit of 3.44208e-09 g at index (14,43,84) at time 23.796 m.y.
Uncompensated deficit of 1.10337e-08 g at index (16,41,82) at time 23.798 m.y.
Uncompensated deficit of 9.59392e-09 g at index (122,109,44) at time 23.806 m.y.
Uncompensated deficit of 2.21172e-09 g at index (73,96,59) at time 23.806 m.y.
Uncompensated deficit of 1.51245e-08 g at index (14,41,85) at time 23.806 m.y.
Uncompensated deficit of 1.69229e-08 g at index (122,107,46) at time 23.808 m.y.
Uncompensated deficit of 9.18072e-09 g at index (83,61,103) at time 23.808 m.y.
Uncompensated deficit of 1.61201e-10 g at index (109,129,44) at time 23.812 m.y.
Uncompensated deficit of 1.21784e-08 g at index (14,44,83) at time 23.816 m.y.
Uncompensated deficit of 1.93904e-08 g at index (14,40,86) at time 23.816 m.y.
Uncompensated deficit of 1.03896e-11 g at index (111,126,42) at time 23.818 m.y.
Uncompensated deficit of 9.92411e-10 g at index (82,62,102) at time 23.818 m.y.
Uncompensated deficit of 4.29965e-09 g at index (132,72,116) at time 23.820 m.y.
Uncompensated deficit of 3.20565e-09 g at index (120,123,98) at time 23.856 m.y.
Uncompensated deficit of 4.82902e-09 g at index (13,42,86) at time 23.872 m.y.
Uncompensated deficit of 4.81633e-09 g at index (108,129,43) at time 23.878 m.y.
Uncompensated deficit of 1.11113e-08 g at index (13,45,84) at time 23.882 m.y.
Uncompensated deficit of 5.70631e-10 g at index (64,69,83) at time 23.896 m.y.
Uncompensated deficit of 1.39737e-09 g at index (121,124,98) at time 23.906 m.y.
Uncompensated deficit of 2.70658e-09 g at index (71,67,90) at time 23.908 m.y.
Uncompensated deficit of 6.53616e-09 g at index (11,47,63) at time 23.918 m.y.
Uncompensated deficit of 5.41994e-09 g at index (63,136,101) at time 23.918 m.y.
Uncompensated deficit of 1.33214e-08 g at index (81,56,101) at time 23.920 m.y.
Uncompensated deficit of 8.9968e-09 g at index (126,17,73) at time 23.934 m.y.
Uncompensated deficit of 1.59532e-08 g at index (81,58,103) at time 23.934 m.y.
Uncompensated deficit of 3.80712e-09 g at index (29,34,38) at time 23.942 m.y.
Uncompensated deficit of 8.26249e-09 g at index (122,125,98) at time 23.952 m.y.
Uncompensated deficit of 5.46755e-10 g at index (127,18,72) at time 23.954 m.y.
Uncompensated deficit of 1.15979e-08 g at index (82,56,103) at time 23.982 m.y.
Uncompensated deficit of 2.30892e-08 g at index (108,41,102) at time 23.992 m.y.
Uncompensated deficit of 1.11209e-08 g at index (35,85,97) at time 23.996 m.y.
Time = 24000000.000000, delC = 3.00264e-07, NuclRate = 1.46035e-13
Uncompensated deficit of 7.07477e-09 g at index (36,85,98) at time 24.002 m.y.
Uncompensated deficit of 5.32977e-09 g at index (123,127,98) at time 24.002 m.y.
Uncompensated deficit of 1.7376e-08 g at index (123,125,99) at time 24.012 m.y.
Uncompensated deficit of 8.74774e-09 g at index (34,86,97) at time 24.024 m.y.
Uncompensated deficit of 7.18334e-09 g at index (35,86,98) at time 24.026 m.y.
Uncompensated deficit of 1.25663e-08 g at index (34,85,96) at time 24.028 m.y.
Uncompensated deficit of 2.68874e-09 g at index (92,130,43) at time 24.032 m.y.
Uncompensated deficit of 9.08294e-10 g at index (124,127,99) at time 24.044 m.y.
Uncompensated deficit of 1.96821e-09 g at index (91,129,42) at time 24.054 m.y.
Uncompensated deficit of 2.23026e-09 g at index (93,131,44) at time 24.072 m.y.
Uncompensated deficit of 3.67025e-09 g at index (89,75,73) at time 24.082 m.y.
Uncompensated deficit of 4.45959e-09 g at index (89,74,74) at time 24.092 m.y.
Uncompensated deficit of 2.7061e-09 g at index (88,78,83) at time 24.100 m.y.
Uncompensated deficit of 1.27765e-08 g at index (125,127,100) at time 24.102 m.y.
Uncompensated deficit of 3.28084e-09 g at index (91,131,45) at time 24.104 m.y.
Uncompensated deficit of 2.81571e-09 g at index (127,102,69) at time 24.108 m.y.
Uncompensated deficit of 1.77787e-09 g at index (14,19,125) at time 24.120 m.y.
Uncompensated deficit of 2.88811e-10 g at index (122,130,13) at time 24.122 m.y.
Uncompensated deficit of 9.67536e-09 g at index (88,75,71) at time 24.122 m.y.
Uncompensated deficit of 4.84881e-09 g at index (14,20,124) at time 24.122 m.y.
Uncompensated deficit of 6.66579e-09 g at index (94,131,43) at time 24.124 m.y.
Uncompensated deficit of 8.25083e-09 g at index (122,131,12) at time 24.136 m.y.
Uncompensated deficit of 8.81228e-09 g at index (123,130,12) at time 24.144 m.y.
Uncompensated deficit of 3.62341e-09 g at index (121,131,13) at time 24.144 m.y.
Uncompensated deficit of 2.52048e-09 g at index (90,128,41) at time 24.146 m.y.
Uncompensated deficit of 4.95082e-09 g at index (123,129,13) at time 24.160 m.y.
Uncompensated deficit of 5.41063e-09 g at index (121,130,14) at time 24.160 m.y.
Uncompensated deficit of 3.46677e-09 g at index (18,19,124) at time 24.162 m.y.
Uncompensated deficit of 2.86089e-09 g at index (93,132,45) at time 24.164 m.y.
Uncompensated deficit of 3.05131e-09 g at index (122,129,14) at time 24.168 m.y.
Uncompensated deficit of 1.01153e-09 g at index (126,127,101) at time 24.176 m.y.
Uncompensated deficit of 5.35648e-10 g at index (123,131,11) at time 24.180 m.y.
Uncompensated deficit of 9.33989e-09 g at index (121,132,12) at time 24.182 m.y.
Uncompensated deficit of 1.14485e-09 g at index (123,25,36) at time 24.182 m.y.
Uncompensated deficit of 7.31305e-09 g at index (123,24,35) at time 24.186 m.y.
Uncompensated deficit of 1.18078e-08 g at index (122,26,36) at time 24.188 m.y.
Uncompensated deficit of 7.61156e-09 g at index (122,25,35) at time 24.192 m.y.
Uncompensated deficit of 5.85148e-09 g at index (92,132,46) at time 24.196 m.y.
Uncompensated deficit of 6.42692e-09 g at index (122,132,11) at time 24.200 m.y.
Uncompensated deficit of 4.35252e-09 g at index (68,64,71) at time 24.202 m.y.
Uncompensated deficit of 7.55908e-09 g at index (48,34,44) at time 24.204 m.y.
Uncompensated deficit of 5.83072e-09 g at index (68,63,73) at time 24.204 m.y.
Uncompensated deficit of 4.72832e-09 g at index (69,63,71) at time 24.208 m.y.
Uncompensated deficit of 2.74353e-09 g at index (127,101,71) at time 24.208 m.y.
Uncompensated deficit of 3.63233e-09 g at index (67,64,73) at time 24.214 m.y.
Uncompensated deficit of 1.6572e-09 g at index (121,129,15) at time 24.224 m.y.
Uncompensated deficit of 6.91316e-09 g at index (123,128,14) at time 24.228 m.y.
Uncompensated deficit of 1.03536e-08 g at index (69,62,73) at time 24.228 m.y.
Uncompensated deficit of 5.1464e-09 g at index (69,64,70) at time 24.232 m.y.
Uncompensated deficit of 9.70709e-09 g at index (70,62,72) at time 24.238 m.y.
Uncompensated deficit of 5.29741e-09 g at index (68,65,70) at time 24.240 m.y.
Uncompensated deficit of 4.273e-09 g at index (67,63,74) at time 24.242 m.y.
Uncompensated deficit of 5.41063e-09 g at index (68,62,74) at time 24.244 m.y.
Time = 24250000.000000, delC = 3.03653e-07, NuclRate = 1.49735e-13
Uncompensated deficit of 5.69751e-09 g at index (122,128,15) at time 24.256 m.y.
Uncompensated deficit of 4.75563e-09 g at index (15,22,122) at time 24.260 m.y.
Uncompensated deficit of 8.88229e-10 g at index (121,133,11) at time 24.266 m.y.
Uncompensated deficit of 1.1847e-08 g at index (112,102,77) at time 24.266 m.y.
Uncompensated deficit of 1.84144e-09 g at index (123,132,10) at time 24.268 m.y.
Uncompensated deficit of 1.00968e-08 g at index (66,64,74) at time 24.272 m.y.
Uncompensated deficit of 1.26921e-08 g at index (70,61,73) at time 24.276 m.y.
Uncompensated deficit of 5.47317e-09 g at index (69,65,69) at time 24.282 m.y.
Uncompensated deficit of 7.50893e-09 g at index (113,101,77) at time 24.286 m.y.
Uncompensated deficit of 1.12594e-08 g at index (112,101,79) at time 24.288 m.y.
Uncompensated deficit of 6.50819e-09 g at index (70,64,69) at time 24.290 m.y.
Uncompensated deficit of 1.40958e-08 g at index (71,61,72) at time 24.300 m.y.
Uncompensated deficit of 7.37992e-09 g at index (67,62,76) at time 24.300 m.y.
Uncompensated deficit of 1.11667e-08 g at index (111,101,81) at time 24.306 m.y.
Uncompensated deficit of 1.05318e-08 g at index (111,102,79) at time 24.314 m.y.
Uncompensated deficit of 1.19932e-08 g at index (96,68,78) at time 24.318 m.y.
Uncompensated deficit of 7.72948e-09 g at index (68,61,77) at time 24.320 m.y.
Uncompensated deficit of 6.72867e-09 g at index (7,59,52) at time 24.324 m.y.
Uncompensated deficit of 1.52447e-08 g at index (129,100,73) at time 24.324 m.y.
Uncompensated deficit of 1.33769e-08 g at index (66,62,77) at time 24.326 m.y.
Uncompensated deficit of 1.35944e-08 g at index (67,61,78) at time 24.326 m.y.
Uncompensated deficit of 5.83451e-09 g at index (65,65,74) at time 24.330 m.y.
Uncompensated deficit of 9.0107e-10 g at index (70,60,75) at time 24.338 m.y.
Uncompensated deficit of 9.41436e-09 g at index (72,61,71) at time 24.342 m.y.
Uncompensated deficit of 1.5674e-08 g at index (65,63,77) at time 24.344 m.y.
Uncompensated deficit of 2.49937e-09 g at index (127,48,49) at time 24.350 m.y.
Uncompensated deficit of 8.14689e-09 g at index (69,60,77) at time 24.358 m.y.
Uncompensated deficit of 1.58817e-08 g at index (110,102,81) at time 24.372 m.y.
Uncompensated deficit of 2.04876e-09 g at index (56,121,121) at time 24.374 m.y.
Uncompensated deficit of 6.16244e-09 g at index (55,121,122) at time 24.376 m.y.
Uncompensated deficit of 1.97957e-09 g at index (94,68,79) at time 24.380 m.y.
Uncompensated deficit of 3.86429e-09 g at index (56,122,122) at time 24.384 m.y.
Uncompensated deficit of 1.2853e-08 g at index (95,67,79) at time 24.392 m.y.
Uncompensated deficit of 8.42653e-09 g at index (73,61,69) at time 24.394 m.y.
Uncompensated deficit of 5.25127e-09 g at index (64,40,47) at time 24.396 m.y.
Uncompensated deficit of 9.26459e-09 g at index (57,3,41) at time 24.398 m.y.
Uncompensated deficit of 3.71086e-09 g at index (62,40,46) at time 24.402 m.y.
Uncompensated deficit of 9.60094e-09 g at index (74,60,70) at time 24.402 m.y.
Uncompensated deficit of 1.47965e-08 g at index (73,60,71) at time 24.402 m.y.
Uncompensated deficit of 2.78157e-09 g at index (102,61,8) at time 24.404 m.y.
Uncompensated deficit of 1.09635e-08 g at index (64,42,46) at time 24.410 m.y.
Uncompensated deficit of 5.8676e-09 g at index (74,62,67) at time 24.410 m.y.
Uncompensated deficit of 1.29389e-08 g at index (64,66,74) at time 24.410 m.y.
Uncompensated deficit of 1.19344e-08 g at index (63,41,46) at time 24.412 m.y.
Uncompensated deficit of 4.24994e-09 g at index (65,41,47) at time 24.412 m.y.
Uncompensated deficit of 5.03533e-09 g at index (70,59,79) at time 24.412 m.y.
Uncompensated deficit of 2.52503e-09 g at index (57,2,40) at time 24.414 m.y.
Uncompensated deficit of 8.77931e-09 g at index (65,43,46) at time 24.414 m.y.
Uncompensated deficit of 1.89807e-08 g at index (73,62,68) at time 24.414 m.y.
Uncompensated deficit of 1.56679e-08 g at index (86,68,102) at time 24.414 m.y.
Uncompensated deficit of 8.00952e-09 g at index (71,59,76) at time 24.416 m.y.
Uncompensated deficit of 4.00636e-09 g at index (101,61,7) at time 24.420 m.y.
Uncompensated deficit of 3.16568e-09 g at index (103,62,7) at time 24.420 m.y.
Uncompensated deficit of 8.67921e-09 g at index (66,42,47) at time 24.424 m.y.
Uncompensated deficit of 1.09022e-08 g at index (128,47,50) at time 24.424 m.y.
Uncompensated deficit of 1.39822e-09 g at index (64,44,45) at time 24.428 m.y.
Uncompensated deficit of 4.65196e-09 g at index (58,5,40) at time 24.430 m.y.
Uncompensated deficit of 1.05346e-08 g at index (66,44,46) at time 24.432 m.y.
Uncompensated deficit of 2.00081e-08 g at index (69,43,48) at time 24.436 m.y.
Uncompensated deficit of 1.07808e-08 g at index (58,4,39) at time 24.438 m.y.
Uncompensated deficit of 1.5915e-08 g at index (73,59,73) at time 24.438 m.y.
Uncompensated deficit of 6.81548e-09 g at index (102,62,6) at time 24.440 m.y.
Uncompensated deficit of 1.87211e-09 g at index (67,43,47) at time 24.440 m.y.
Uncompensated deficit of 4.37189e-10 g at index (97,66,112) at time 24.444 m.y.
Uncompensated deficit of 8.66156e-10 g at index (23,43,124) at time 24.448 m.y.
Uncompensated deficit of 6.45744e-09 g at index (103,61,9) at time 24.450 m.y.
Uncompensated deficit of 6.84345e-09 g at index (67,41,48) at time 24.450 m.y.
Uncompensated deficit of 2.32387e-08 g at index (68,42,48) at time 24.452 m.y.
Uncompensated deficit of 1.52783e-08 g at index (93,67,80) at time 24.454 m.y.
Uncompensated deficit of 3.3023e-09 g at index (101,60,9) at time 24.456 m.y.
Uncompensated deficit of 3.41862e-09 g at index (63,45,44) at time 24.456 m.y.
