Porphyroblast growth histories for: 
C:\Users\Eric\xllize1.4\runsPM3\PM3_150728_2021\PM3_150728_2021
20	27.0000	24.0000	102.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00913197	0.0152578	0.0200162	0.0240749	0.0277340	0.0311882	0.0340494	0.0367683	0.0394106	0.0417862	0.0440439	0.0461832	0.0480969	0.0499781	0.0517111	0.0532944	0.0547630	0.0560968	0.0572780	0.0583617	0.0593755	0.0603302	0.0611936	0.0619617	0.0626367	0.0632404	0.0637780	0.0642275	0.0645966	0.0648859	0.0651123	0.0652883	0.0654241	0.0655280	0.0656073	0.0656671	0.0657123	0.0657464	0.0657721	0.0657914	0.0658061	0.0658172	0.0658256	0.0658320	0.0658368	0.0658405	0.0658432	0.0658454	0.0658454
21	33.0000	61.0000	30.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0138946	0.0188424	0.0230958	0.0268215	0.0305167	0.0335981	0.0365120	0.0393751	0.0419782	0.0445065	0.0468538	0.0490914	0.0512859	0.0533506	0.0553337	0.0571485	0.0588467	0.0604886	0.0620073	0.0633593	0.0645889	0.0656459	0.0665486	0.0673182	0.0679733	0.0685094	0.0689420	0.0692784	0.0695430	0.0697442	0.0698973	0.0700139	0.0701026	0.0701695	0.0702198	0.0702572	0.0702851	0.0703062	0.0703218	0.0703335	0.0703420	0.0703486	0.0703535	0.0703570	0.0703597	0.0703617	0.0703633	0.0703633
22	110.000	131.000	112.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0138115	0.0187853	0.0230292	0.0266387	0.0302095	0.0331181	0.0357927	0.0383364	0.0406530	0.0427214	0.0446925	0.0464796	0.0480892	0.0496590	0.0511400	0.0524914	0.0537385	0.0549058	0.0559790	0.0569421	0.0578182	0.0586084	0.0593245	0.0599357	0.0604475	0.0608542	0.0611836	0.0614389	0.0616346	0.0617822	0.0618939	0.0619783	0.0620421	0.0620900	0.0621263	0.0621537	0.0621745	0.0621902	0.0622021	0.0622111	0.0622179	0.0622231	0.0622272	0.0622303	0.0622325	0.0622344	0.0622356	0.0622356
23	92.0000	13.0000	99.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0137695	0.0187498	0.0230294	0.0267466	0.0304552	0.0335444	0.0364587	0.0393240	0.0419336	0.0444602	0.0468002	0.0490049	0.0511598	0.0531897	0.0551223	0.0568924	0.0585150	0.0600987	0.0616016	0.0629724	0.0643135	0.0655514	0.0666519	0.0676099	0.0684333	0.0691307	0.0697168	0.0702072	0.0706296	0.0709906	0.0713042	0.0715816	0.0718240	0.0720372	0.0722254	0.0723970	0.0725459	0.0726755	0.0727875	0.0728827	0.0729620	0.0730270	0.0730796	0.0731221	0.0731560	0.0731831	0.0732047	0.0732049
24	65.0000	135.000	120.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0136835	0.0186661	0.0228872	0.0263003	0.0296568	0.0323675	0.0347087	0.0369460	0.0390207	0.0408567	0.0424987	0.0440485	0.0454971	0.0467727	0.0479435	0.0490731	0.0501108	0.0510390	0.0518763	0.0526097	0.0532498	0.0537941	0.0542550	0.0546127	0.0548822	0.0550859	0.0552370	0.0553494	0.0554334	0.0554961	0.0555430	0.0555778	0.0556036	0.0556229	0.0556373	0.0556480	0.0556560	0.0556620	0.0556665	0.0556699	0.0556724	0.0556743	0.0556757	0.0556768	0.0556777	0.0556783	0.0556788	0.0556788
25	77.0000	135.000	124.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0135535	0.0185565	0.0228075	0.0261897	0.0295793	0.0323043	0.0346503	0.0368854	0.0389477	0.0407473	0.0423170	0.0437753	0.0451644	0.0463911	0.0475183	0.0485788	0.0495860	0.0505390	0.0514090	0.0521972	0.0529201	0.0535520	0.0541019	0.0545362	0.0548705	0.0551303	0.0553290	0.0554815	0.0555984	0.0556874	0.0557544	0.0558045	0.0558421	0.0558702	0.0558912	0.0559070	0.0559188	0.0559277	0.0559344	0.0559394	0.0559432	0.0559461	0.0559483	0.0559499	0.0559512	0.0559522	0.0559529	0.0559529
26	26.0000	14.0000	132.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0118371	0.0172696	0.0219914	0.0257038	0.0294831	0.0326974	0.0355661	0.0383709	0.0409304	0.0432329	0.0454267	0.0473719	0.0491903	0.0508800	0.0523922	0.0537595	0.0549842	0.0560673	0.0570244	0.0579026	0.0587129	0.0594712	0.0601896	0.0608410	0.0614357	0.0619590	0.0624177	0.0628145	0.0631563	0.0634488	0.0636824	0.0638655	0.0640067	0.0641141	0.0641965	0.0642594	0.0643065	0.0643421	0.0643686	0.0643888	0.0644040	0.0644153	0.0644239	0.0644302	0.0644352	0.0644388	0.0644417	0.0644417
27	106.000	13.0000	128.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0113668	0.0168780	0.0217345	0.0254910	0.0292520	0.0325287	0.0353925	0.0382194	0.0408150	0.0431742	0.0454267	0.0474183	0.0492906	0.0510477	0.0526458	0.0541010	0.0554272	0.0566154	0.0576921	0.0586859	0.0596143	0.0605051	0.0613190	0.0620603	0.0627297	0.0633550	0.0639277	0.0644425	0.0648974	0.0652970	0.0656479	0.0659523	0.0662136	0.0664406	0.0666370	0.0668074	0.0669551	0.0670828	0.0671926	0.0672854	0.0673639	0.0674271	0.0674776	0.0675176	0.0675496	0.0675749	0.0675949	0.0675951
28	100.000	48.0000	71.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0103066	0.0161798	0.0210747	0.0247859	0.0282225	0.0313853	0.0340123	0.0365131	0.0388972	0.0410620	0.0430009	0.0448394	0.0464864	0.0479654	0.0493715	0.0506883	0.0519005	0.0529954	0.0539792	0.0548622	0.0556459	0.0563216	0.0568890	0.0573508	0.0577315	0.0580429	0.0583004	0.0585140	0.0586970	0.0588527	0.0589833	0.0590912	0.0591811	0.0592562	0.0593188	0.0593712	0.0594150	0.0594519	0.0594831	0.0595095	0.0595316	0.0595499	0.0595650	0.0595773	0.0595873	0.0595955	0.0596020	0.0596020
29	112.000	124.000	74.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00784697	0.0152366	0.0202043	0.0242625	0.0279744	0.0315030	0.0344484	0.0372895	0.0399420	0.0422340	0.0443995	0.0463163	0.0479829	0.0495512	0.0509807	0.0522410	0.0533586	0.0543538	0.0552167	0.0559671	0.0566128	0.0571640	0.0576416	0.0580426	0.0583753	0.0586550	0.0588918	0.0590870	0.0592482	0.0593806	0.0594891	0.0595774	0.0596481	0.0597037	0.0597480	0.0597839	0.0598116	0.0598328	0.0598492	0.0598618	0.0598715	0.0598790	0.0598849	0.0598894	0.0598928	0.0598955	0.0598977	0.0598977
30	94.0000	55.0000	72.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00663371	0.0148903	0.0197974	0.0236945	0.0271282	0.0303930	0.0330920	0.0355921	0.0380068	0.0402428	0.0422547	0.0442145	0.0460477	0.0477150	0.0493297	0.0508772	0.0522891	0.0535715	0.0547464	0.0557804	0.0566520	0.0573800	0.0580025	0.0585084	0.0589323	0.0592701	0.0595376	0.0597554	0.0599304	0.0600672	0.0601758	0.0602614	0.0603288	0.0603823	0.0604247	0.0604585	0.0604858	0.0605079	0.0605260	0.0605408	0.0605531	0.0605631	0.0605713	0.0605781	0.0605835	0.0605880	0.0605916	0.0605916
31	35.0000	110.000	52.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00542942	0.0146949	0.0197343	0.0238417	0.0275694	0.0311536	0.0341575	0.0370311	0.0398466	0.0423455	0.0447627	0.0469506	0.0489670	0.0508548	0.0525694	0.0541463	0.0555809	0.0568421	0.0579480	0.0589158	0.0597461	0.0604838	0.0610668	0.0615105	0.0618361	0.0620791	0.0622639	0.0624069	0.0625182	0.0626059	0.0626750	0.0627297	0.0627727	0.0628064	0.0628326	0.0628528	0.0628683	0.0628802	0.0628890	0.0628959	0.0629011	0.0629049	0.0629077	0.0629100	0.0629118	0.0629130	0.0629138	0.0629138
32	124.000	103.000	8.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00515837	0.0146565	0.0197008	0.0238111	0.0275385	0.0311108	0.0340803	0.0369018	0.0396535	0.0420920	0.0444435	0.0465843	0.0485297	0.0504111	0.0521236	0.0536868	0.0551574	0.0564843	0.0576862	0.0588020	0.0598449	0.0608248	0.0617110	0.0624893	0.0631780	0.0638027	0.0643438	0.0648112	0.0652043	0.0655340	0.0658091	0.0660350	0.0662158	0.0663577	0.0664678	0.0665527	0.0666184	0.0666691	0.0667083	0.0667385	0.0667619	0.0667799	0.0667940	0.0668049	0.0668133	0.0668199	0.0668249	0.0668249
33	115.000	14.0000	60.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0144598	0.0195439	0.0236671	0.0274087	0.0310165	0.0340386	0.0369302	0.0397863	0.0423584	0.0448792	0.0471959	0.0494270	0.0516249	0.0536852	0.0556806	0.0574894	0.0591949	0.0608403	0.0623537	0.0637257	0.0649654	0.0660270	0.0669425	0.0677457	0.0684507	0.0690755	0.0696301	0.0701202	0.0705612	0.0709549	0.0713072	0.0716243	0.0719038	0.0721499	0.0723722	0.0725666	0.0727347	0.0728790	0.0730010	0.0731023	0.0731848	0.0732518	0.0733057	0.0733491	0.0733838	0.0734117	0.0734119
34	11.0000	114.000	68.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0134179	0.0186857	0.0229370	0.0265101	0.0300648	0.0329629	0.0356082	0.0381526	0.0404694	0.0425513	0.0445309	0.0463207	0.0479153	0.0494293	0.0508195	0.0520610	0.0531691	0.0541466	0.0549876	0.0557067	0.0562957	0.0567552	0.0570992	0.0573518	0.0575423	0.0576842	0.0577912	0.0578731	0.0579368	0.0579866	0.0580258	0.0580567	0.0580811	0.0581001	0.0581149	0.0581263	0.0581351	0.0581417	0.0581467	0.0581505	0.0581534	0.0581555	0.0581571	0.0581584	0.0581593	0.0581600	0.0581600
35	114.000	106.000	80.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0134179	0.0186896	0.0229844	0.0266940	0.0304103	0.0334847	0.0363434	0.0390859	0.0415523	0.0437971	0.0459283	0.0477680	0.0495024	0.0511007	0.0525184	0.0537890	0.0549330	0.0559406	0.0568095	0.0575745	0.0582482	0.0588398	0.0593476	0.0597738	0.0601444	0.0604425	0.0606846	0.0608815	0.0610449	0.0611753	0.0612789	0.0613599	0.0614226	0.0614708	0.0615078	0.0615363	0.0615581	0.0615750	0.0615882	0.0615984	0.0616064	0.0616126	0.0616176	0.0616215	0.0616246	0.0616270	0.0616270
36	9.00000	113.000	79.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0122705	0.0178265	0.0223192	0.0258758	0.0294523	0.0324566	0.0350290	0.0375550	0.0398410	0.0418531	0.0436892	0.0454079	0.0468849	0.0481808	0.0493911	0.0504741	0.0514208	0.0522351	0.0529454	0.0535393	0.0540418	0.0544359	0.0547297	0.0549434	0.0551015	0.0552152	0.0552982	0.0553597	0.0554057	0.0554404	0.0554668	0.0554868	0.0555022	0.0555139	0.0555229	0.0555298	0.0555350	0.0555390	0.0555419	0.0555442	0.0555459	0.0555472	0.0555481	0.0555489	0.0555494	0.0555498	0.0555498
37	47.0000	16.0000	132.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0114461	0.0172328	0.0219670	0.0256627	0.0293425	0.0324537	0.0350831	0.0376400	0.0399210	0.0419172	0.0437187	0.0453986	0.0468228	0.0480602	0.0491913	0.0501743	0.0510265	0.0517820	0.0524388	0.0530186	0.0535099	0.0539450	0.0543209	0.0546433	0.0549161	0.0551490	0.0553423	0.0555012	0.0556294	0.0557315	0.0558121	0.0558751	0.0559239	0.0559617	0.0559908	0.0560132	0.0560305	0.0560440	0.0560546	0.0560628	0.0560693	0.0560745	0.0560786	0.0560818	0.0560844	0.0560865	0.0560865
38	29.0000	72.0000	75.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0111079	0.0169384	0.0217738	0.0255233	0.0292870	0.0325641	0.0354442	0.0382903	0.0409066	0.0432779	0.0455272	0.0475084	0.0493785	0.0511549	0.0527851	0.0542823	0.0556640	0.0569181	0.0580644	0.0591123	0.0600624	0.0608760	0.0615330	0.0620319	0.0624108	0.0626973	0.0629106	0.0630674	0.0631890	0.0632778	0.0633431	0.0633914	0.0634277	0.0634548	0.0634751	0.0634905	0.0635020	0.0635106	0.0635171	0.0635221	0.0635256	0.0635286	0.0635306	0.0635323	0.0635335	0.0635345	0.0635345
39	104.000	56.0000	123.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0111079	0.0169384	0.0217738	0.0255233	0.0292870	0.0325728	0.0354959	0.0384056	0.0411100	0.0435971	0.0460207	0.0481924	0.0503856	0.0524305	0.0543875	0.0562181	0.0578917	0.0594751	0.0610105	0.0624055	0.0636910	0.0648685	0.0658964	0.0667903	0.0675555	0.0681901	0.0687159	0.0691305	0.0694602	0.0697211	0.0699269	0.0700912	0.0702238	0.0703329	0.0704230	0.0704969	0.0705580	0.0706086	0.0706509	0.0706858	0.0707148	0.0707387	0.0707581	0.0707738	0.0707865	0.0707967	0.0707967
40	133.000	57.0000	103.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0107443	0.0166607	0.0216043	0.0253797	0.0290789	0.0323149	0.0350459	0.0377664	0.0402320	0.0424341	0.0445396	0.0464496	0.0481759	0.0498867	0.0514836	0.0529608	0.0543498	0.0556512	0.0568480	0.0579628	0.0590162	0.0600188	0.0609606	0.0618228	0.0625935	0.0632966	0.0639345	0.0645013	0.0649944	0.0654191	0.0657798	0.0660826	0.0663375	0.0665524	0.0667319	0.0668822	0.0670079	0.0671127	0.0671998	0.0672717	0.0673316	0.0673807	0.0674203	0.0674521	0.0674778	0.0674984	0.0674984
41	92.0000	134.000	61.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0104864	0.0164777	0.0214673	0.0252404	0.0288682	0.0321123	0.0348485	0.0375660	0.0400897	0.0423608	0.0445570	0.0465498	0.0483460	0.0500919	0.0516410	0.0529898	0.0541578	0.0551315	0.0559325	0.0565863	0.0571208	0.0575656	0.0579300	0.0582257	0.0584673	0.0586710	0.0588408	0.0589810	0.0590972	0.0591934	0.0592727	0.0593370	0.0593881	0.0594283	0.0594597	0.0594842	0.0595032	0.0595179	0.0595293	0.0595381	0.0595449	0.0595501	0.0595542	0.0595573	0.0595597	0.0595616	0.0595617
42	27.0000	32.0000	72.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00999811	0.0162484	0.0212344	0.0250809	0.0287876	0.0321931	0.0350847	0.0380467	0.0407840	0.0432943	0.0457065	0.0478454	0.0499253	0.0518876	0.0537119	0.0554525	0.0570291	0.0584838	0.0598763	0.0611822	0.0623322	0.0633530	0.0642705	0.0650682	0.0657349	0.0662799	0.0667140	0.0670448	0.0672927	0.0674836	0.0676241	0.0677287	0.0678065	0.0678646	0.0679080	0.0679402	0.0679645	0.0679826	0.0679962	0.0680065	0.0680141	0.0680200	0.0680244	0.0680277	0.0680303	0.0680322	0.0680322
43	30.0000	131.000	115.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00936513	0.0159741	0.0209538	0.0248545	0.0285452	0.0319973	0.0348953	0.0378065	0.0404986	0.0429539	0.0453099	0.0474234	0.0494331	0.0513615	0.0531326	0.0547536	0.0562023	0.0574437	0.0585034	0.0593891	0.0601097	0.0606681	0.0610825	0.0613831	0.0615988	0.0617542	0.0618669	0.0619490	0.0620092	0.0620534	0.0620863	0.0621104	0.0621284	0.0621418	0.0621517	0.0621591	0.0621646	0.0621685	0.0621716	0.0621739	0.0621758	0.0621770	0.0621780	0.0621786	0.0621792	0.0621797	0.0621797
44	46.0000	99.0000	129.000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00795878	0.0154686	0.0204355	0.0244457	0.0281505	0.0316561	0.0346053	0.0375379	0.0403156	0.0428441	0.0452744	0.0474568	0.0495387	0.0515525	0.0534138	0.0551799	0.0567868	0.0582430	0.0595706	0.0607559	0.0617336	0.0625044	0.0631028	0.0635891	0.0639534	0.0642322	0.0644467	0.0646078	0.0647285	0.0648180	0.0648846	0.0649339	0.0649707	0.0649978	0.0650181	0.0650332	0.0650443	0.0650528	0.0650590	0.0650637	0.0650670	0.0650697	0.0650717	0.0650732	0.0650744	0.0650753	0.0650753
45	91.0000	84.0000	68.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00714660	0.0152698	0.0202362	0.0242922	0.0280035	0.0315290	0.0344925	0.0374091	0.0401618	0.0426143	0.0449408	0.0470210	0.0489503	0.0507785	0.0524463	0.0539820	0.0553729	0.0565935	0.0576641	0.0585923	0.0593903	0.0600497	0.0605793	0.0609965	0.0613252	0.0615806	0.0617795	0.0619348	0.0620565	0.0621525	0.0622276	0.0622859	0.0623308	0.0623654	0.0623920	0.0624124	0.0624283	0.0624408	0.0624506	0.0624581	0.0624642	0.0624691	0.0624730	0.0624761	0.0624785	0.0624806	0.0624806
46	124.000	106.000	65.0000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.00557966	0.0149563	0.0199655	0.0240481	0.0277693	0.0313153	0.0342681	0.0370898	0.0398073	0.0422015	0.0445147	0.0466139	0.0485402	0.0504230	0.0521618	0.0537836	0.0552942	0.0566349	0.0578365	0.0589473	0.0599880	0.0609564	0.0618269	0.0625915	0.0632762	0.0638897	0.0644227	0.0648757	0.0652504	0.0655525	0.0657909	0.0659768	0.0661203	0.0662310	0.0663169	0.0663830	0.0664343	0.0664738	0.0665045	0.0665285	0.0665471	0.0665617	0.0665732	0.0665822	0.0665893	0.0665949	0.0665949
47	34.0000	21.0000	6.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0145839	0.0196484	0.0237456	0.0274122	0.0308877	0.0337401	0.0363717	0.0388477	0.0411168	0.0431704	0.0451371	0.0469047	0.0485649	0.0501868	0.0516976	0.0531018	0.0544152	0.0556205	0.0567037	0.0576818	0.0585503	0.0593310	0.0600060	0.0605733	0.0610281	0.0613855	0.0616593	0.0618657	0.0620196	0.0621335	0.0622177	0.0622797	0.0623253	0.0623588	0.0623834	0.0624016	0.0624149	0.0624247	0.0624320	0.0624373	0.0624414	0.0624443	0.0624465	0.0624481	0.0624494	0.0624494
48	110.000	78.0000	4.00000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0143970	0.0194020	0.0233459	0.0268028	0.0301184	0.0328595	0.0353347	0.0377373	0.0399287	0.0418852	0.0437128	0.0454578	0.0469976	0.0484227	0.0497877	0.0510253	0.0521272	0.0530995	0.0539602	0.0547203	0.0553826	0.0559462	0.0564210	0.0568168	0.0571375	0.0573903	0.0575924	0.0577495	0.0578722	0.0579680	0.0580428	0.0581011	0.0581462	0.0581812	0.0582082	0.0582291	0.0582452	0.0582576	0.0582672	0.0582747	0.0582805	0.0582849	0.0582885	0.0582912	0.0582933	0.0582933
