Crystallize 1.4 log for model PM4_120619_1554_rnd1
Run began at: Thu Jul 19 23:11:03 2012

courant = 0.846364

Random seed used = -1340438188

Uncompensated deficit of 1.0959e-08 g at index (47,126,55) at time 10.485 m.y.
Uncompensated deficit of 1.75393e-09 g at index (16,83,98) at time 10.488 m.y.
Uncompensated deficit of 1.92892e-09 g at index (47,127,56) at time 10.489 m.y.
Uncompensated deficit of 7.45516e-09 g at index (48,126,56) at time 10.494 m.y.
Uncompensated deficit of 1.34648e-08 g at index (19,96,97) at time 10.496 m.y.
Uncompensated deficit of 2.75846e-09 g at index (35,115,21) at time 10.496 m.y.
Uncompensated deficit of 7.32493e-09 g at index (37,117,23) at time 10.497 m.y.
Uncompensated deficit of 2.57106e-09 g at index (36,56,88) at time 10.497 m.y.
Uncompensated deficit of 3.88137e-09 g at index (120,56,85) at time 10.500 m.y.
Uncompensated deficit of 3.01093e-09 g at index (8,10,94) at time 10.500 m.y.
Time = 10500000.000000, delC = 1.17382e-06, NuclRate = 1.41222e-13
Uncompensated deficit of 6.1577e-09 g at index (17,85,96) at time 10.501 m.y.
Uncompensated deficit of 1.4469e-08 g at index (19,97,98) at time 10.502 m.y.
Uncompensated deficit of 1.76005e-09 g at index (91,132,96) at time 10.503 m.y.
Uncompensated deficit of 2.08336e-09 g at index (9,24,111) at time 10.504 m.y.
Uncompensated deficit of 6.18602e-09 g at index (16,90,134) at time 10.505 m.y.
Uncompensated deficit of 5.00867e-09 g at index (46,111,123) at time 10.505 m.y.
Uncompensated deficit of 8.44433e-09 g at index (51,79,5) at time 10.507 m.y.
Uncompensated deficit of 4.81298e-09 g at index (17,84,97) at time 10.508 m.y.
Uncompensated deficit of 2.94919e-09 g at index (132,105,129) at time 10.510 m.y.
Uncompensated deficit of 5.00369e-09 g at index (130,7,129) at time 10.511 m.y.
Uncompensated deficit of 1.04548e-08 g at index (51,77,6) at time 10.512 m.y.
Uncompensated deficit of 3.6567e-09 g at index (25,53,51) at time 10.514 m.y.
Uncompensated deficit of 1.15819e-08 g at index (46,127,55) at time 10.515 m.y.
Uncompensated deficit of 4.03478e-09 g at index (130,8,130) at time 10.516 m.y.
Uncompensated deficit of 1.72182e-09 g at index (34,79,129) at time 10.516 m.y.
Uncompensated deficit of 6.84759e-09 g at index (15,84,96) at time 10.517 m.y.
Uncompensated deficit of 3.51124e-09 g at index (14,12,93) at time 10.519 m.y.
Uncompensated deficit of 5.69008e-09 g at index (129,19,101) at time 10.522 m.y.
Uncompensated deficit of 3.67771e-09 g at index (139,92,105) at time 10.522 m.y.
Uncompensated deficit of 1.31292e-09 g at index (128,23,60) at time 10.523 m.y.
Uncompensated deficit of 1.58608e-09 g at index (89,132,95) at time 10.525 m.y.
Uncompensated deficit of 3.71729e-09 g at index (129,21,99) at time 10.525 m.y.
Uncompensated deficit of 5.66646e-09 g at index (49,127,58) at time 10.527 m.y.
Uncompensated deficit of 1.46376e-08 g at index (49,109,12) at time 10.528 m.y.
Uncompensated deficit of 1.38698e-08 g at index (46,10,115) at time 10.528 m.y.
Uncompensated deficit of 3.11787e-09 g at index (105,120,49) at time 10.528 m.y.
Uncompensated deficit of 6.13814e-09 g at index (128,22,59) at time 10.529 m.y.
Uncompensated deficit of 2.26807e-09 g at index (123,83,69) at time 10.530 m.y.
Uncompensated deficit of 6.02823e-09 g at index (17,86,95) at time 10.531 m.y.
Uncompensated deficit of 1.28304e-09 g at index (130,20,101) at time 10.531 m.y.
Uncompensated deficit of 7.8623e-09 g at index (127,21,59) at time 10.533 m.y.
Uncompensated deficit of 4.31267e-09 g at index (130,21,100) at time 10.534 m.y.
Uncompensated deficit of 7.36758e-09 g at index (46,112,125) at time 10.535 m.y.
Uncompensated deficit of 6.45512e-09 g at index (128,24,61) at time 10.536 m.y.
Uncompensated deficit of 4.17967e-10 g at index (137,92,106) at time 10.536 m.y.
Uncompensated deficit of 4.9552e-09 g at index (17,105,96) at time 10.537 m.y.
Uncompensated deficit of 4.65694e-09 g at index (26,45,50) at time 10.537 m.y.
Uncompensated deficit of 2.8e-09 g at index (132,6,131) at time 10.541 m.y.
Uncompensated deficit of 4.66458e-09 g at index (9,11,94) at time 10.545 m.y.
Uncompensated deficit of 8.31121e-10 g at index (131,105,130) at time 10.548 m.y.
Uncompensated deficit of 6.25551e-09 g at index (18,87,95) at time 10.549 m.y.
Uncompensated deficit of 4.60502e-09 g at index (18,10,91) at time 10.551 m.y.
Uncompensated deficit of 6.5869e-10 g at index (16,11,93) at time 10.552 m.y.
Uncompensated deficit of 6.25036e-09 g at index (11,38,131) at time 10.554 m.y.
Uncompensated deficit of 1.8251e-09 g at index (112,11,88) at time 10.557 m.y.
Uncompensated deficit of 4.8681e-09 g at index (17,11,91) at time 10.558 m.y.
Uncompensated deficit of 1.25488e-08 g at index (18,97,97) at time 10.559 m.y.
Uncompensated deficit of 7.31759e-09 g at index (13,11,95) at time 10.559 m.y.
Uncompensated deficit of 9.22648e-09 g at index (15,11,94) at time 10.560 m.y.
Uncompensated deficit of 6.66129e-09 g at index (11,40,132) at time 10.562 m.y.
Uncompensated deficit of 6.22743e-09 g at index (15,12,92) at time 10.564 m.y.
Uncompensated deficit of 7.2612e-09 g at index (127,22,60) at time 10.567 m.y.
Uncompensated deficit of 6.70425e-09 g at index (127,23,61) at time 10.567 m.y.
Uncompensated deficit of 9.53684e-09 g at index (89,31,93) at time 10.568 m.y.
Uncompensated deficit of 8.7561e-09 g at index (32,80,129) at time 10.569 m.y.
Uncompensated deficit of 4.13648e-09 g at index (97,119,13) at time 10.574 m.y.
Uncompensated deficit of 6.97867e-09 g at index (45,112,123) at time 10.575 m.y.
Uncompensated deficit of 1.34184e-08 g at index (50,110,13) at time 10.583 m.y.
Uncompensated deficit of 6.07166e-09 g at index (131,126,93) at time 10.584 m.y.
Uncompensated deficit of 7.21209e-09 g at index (12,39,131) at time 10.593 m.y.
Uncompensated deficit of 7.5085e-09 g at index (129,25,61) at time 10.594 m.y.
Uncompensated deficit of 2.19528e-09 g at index (113,10,89) at time 10.595 m.y.
Time = 10600000.000000, delC = 1.17437e-06, NuclRate = 1.41228e-13
Uncompensated deficit of 6.25427e-10 g at index (40,109,24) at time 10.610 m.y.
Uncompensated deficit of 1.41619e-08 g at index (100,39,110) at time 10.621 m.y.
Uncompensated deficit of 3.3093e-09 g at index (89,133,96) at time 10.622 m.y.
Uncompensated deficit of 3.98991e-09 g at index (16,11,43) at time 10.623 m.y.
Uncompensated deficit of 7.10212e-09 g at index (10,91,16) at time 10.627 m.y.
Uncompensated deficit of 5.27811e-09 g at index (130,19,102) at time 10.628 m.y.
Uncompensated deficit of 1.33655e-09 g at index (45,113,125) at time 10.636 m.y.
Uncompensated deficit of 8.90994e-09 g at index (88,133,95) at time 10.642 m.y.
Uncompensated deficit of 6.91083e-09 g at index (17,12,90) at time 10.644 m.y.
Uncompensated deficit of 1.44554e-09 g at index (16,95,17) at time 10.650 m.y.
Uncompensated deficit of 2.46483e-09 g at index (51,124,57) at time 10.651 m.y.
Uncompensated deficit of 5.99597e-09 g at index (111,12,87) at time 10.654 m.y.
Uncompensated deficit of 8.31252e-09 g at index (9,91,15) at time 10.655 m.y.
Uncompensated deficit of 9.89755e-09 g at index (89,80,16) at time 10.657 m.y.
Uncompensated deficit of 7.48554e-10 g at index (87,128,131) at time 10.658 m.y.
Uncompensated deficit of 9.59077e-09 g at index (16,97,16) at time 10.663 m.y.
Uncompensated deficit of 5.10671e-09 g at index (51,125,58) at time 10.665 m.y.
Uncompensated deficit of 3.47126e-09 g at index (134,101,131) at time 10.665 m.y.
Uncompensated deficit of 5.32753e-09 g at index (28,38,96) at time 10.667 m.y.
Uncompensated deficit of 2.95317e-09 g at index (19,106,99) at time 10.669 m.y.
Uncompensated deficit of 3.47765e-10 g at index (51,8,96) at time 10.669 m.y.
Uncompensated deficit of 4.25716e-10 g at index (129,8,125) at time 10.675 m.y.
Uncompensated deficit of 1.14562e-09 g at index (16,10,42) at time 10.678 m.y.
Uncompensated deficit of 7.25644e-09 g at index (129,22,92) at time 10.680 m.y.
Uncompensated deficit of 2.83656e-09 g at index (88,133,137) at time 10.680 m.y.
Uncompensated deficit of 8.07294e-09 g at index (87,133,93) at time 10.682 m.y.
Uncompensated deficit of 5.35024e-09 g at index (18,111,105) at time 10.682 m.y.
Uncompensated deficit of 8.52031e-10 g at index (88,134,136) at time 10.686 m.y.
Uncompensated deficit of 9.84956e-10 g at index (51,126,59) at time 10.688 m.y.
Uncompensated deficit of 2.2843e-09 g at index (95,118,13) at time 10.692 m.y.
Uncompensated deficit of 2.41439e-09 g at index (29,37,97) at time 10.694 m.y.
Uncompensated deficit of 8.96582e-10 g at index (105,123,52) at time 10.696 m.y.
Uncompensated deficit of 3.61392e-10 g at index (26,97,71) at time 10.697 m.y.
Uncompensated deficit of 9.73053e-09 g at index (139,11,120) at time 10.698 m.y.
Time = 10700000.000000, delC = 1.17493e-06, NuclRate = 1.41233e-13
Uncompensated deficit of 2.94787e-09 g at index (16,112,107) at time 10.701 m.y.
Uncompensated deficit of 6.15922e-09 g at index (89,134,138) at time 10.702 m.y.
Uncompensated deficit of 4.40493e-09 g at index (104,123,51) at time 10.707 m.y.
Uncompensated deficit of 1.05555e-08 g at index (27,97,70) at time 10.708 m.y.
Uncompensated deficit of 4.86435e-09 g at index (19,10,89) at time 10.710 m.y.
Uncompensated deficit of 2.71701e-09 g at index (86,131,135) at time 10.716 m.y.
Uncompensated deficit of 2.85384e-09 g at index (32,109,57) at time 10.718 m.y.
Uncompensated deficit of 7.21594e-09 g at index (86,132,134) at time 10.723 m.y.
Uncompensated deficit of 3.21167e-09 g at index (40,120,46) at time 10.730 m.y.
Uncompensated deficit of 6.22896e-09 g at index (120,35,93) at time 10.731 m.y.
Uncompensated deficit of 5.06573e-09 g at index (14,40,130) at time 10.731 m.y.
Uncompensated deficit of 2.2343e-09 g at index (31,108,56) at time 10.737 m.y.
Uncompensated deficit of 1.50072e-08 g at index (29,82,128) at time 10.741 m.y.
Uncompensated deficit of 5.76723e-09 g at index (121,36,93) at time 10.744 m.y.
Uncompensated deficit of 5.6079e-09 g at index (27,48,49) at time 10.745 m.y.
Uncompensated deficit of 3.10146e-09 g at index (119,35,91) at time 10.745 m.y.
Uncompensated deficit of 6.76183e-09 g at index (120,36,91) at time 10.748 m.y.
Uncompensated deficit of 3.06772e-09 g at index (87,89,75) at time 10.750 m.y.
Uncompensated deficit of 1.01287e-09 g at index (7,72,48) at time 10.755 m.y.
Uncompensated deficit of 6.76148e-09 g at index (17,13,43) at time 10.758 m.y.
Uncompensated deficit of 1.62206e-09 g at index (119,34,92) at time 10.758 m.y.
Uncompensated deficit of 4.27983e-09 g at index (40,111,22) at time 10.770 m.y.
Uncompensated deficit of 3.83786e-09 g at index (118,35,90) at time 10.773 m.y.
Uncompensated deficit of 1.22978e-08 g at index (39,110,21) at time 10.774 m.y.
Uncompensated deficit of 4.8309e-09 g at index (106,102,21) at time 10.775 m.y.
Uncompensated deficit of 7.38938e-09 g at index (121,37,91) at time 10.775 m.y.
Uncompensated deficit of 6.13884e-09 g at index (42,125,44) at time 10.776 m.y.
Uncompensated deficit of 6.08907e-09 g at index (118,34,91) at time 10.780 m.y.
Uncompensated deficit of 2.02648e-09 g at index (119,36,90) at time 10.781 m.y.
Uncompensated deficit of 2.02956e-09 g at index (49,75,128) at time 10.784 m.y.
Uncompensated deficit of 4.56423e-09 g at index (8,73,47) at time 10.786 m.y.
Uncompensated deficit of 1.34694e-09 g at index (5,32,122) at time 10.788 m.y.
Uncompensated deficit of 3.39941e-09 g at index (117,36,89) at time 10.790 m.y.
Uncompensated deficit of 4.34793e-09 g at index (95,103,13) at time 10.797 m.y.
Uncompensated deficit of 5.13634e-09 g at index (11,102,108) at time 10.798 m.y.
Time = 10800000.000000, delC = 1.17548e-06, NuclRate = 1.41239e-13
Uncompensated deficit of 2.30939e-09 g at index (7,71,49) at time 10.802 m.y.
Uncompensated deficit of 2.50505e-09 g at index (130,23,93) at time 10.802 m.y.
Uncompensated deficit of 8.45521e-09 g at index (117,34,90) at time 10.808 m.y.
Uncompensated deficit of 2.11762e-09 g at index (120,37,90) at time 10.810 m.y.
Uncompensated deficit of 4.50504e-09 g at index (98,105,114) at time 10.814 m.y.
Uncompensated deficit of 3.45069e-09 g at index (43,123,113) at time 10.815 m.y.
Uncompensated deficit of 1.10706e-10 g at index (99,104,114) at time 10.819 m.y.
Uncompensated deficit of 6.13604e-09 g at index (116,35,89) at time 10.821 m.y.
Uncompensated deficit of 2.53758e-09 g at index (43,125,42) at time 10.826 m.y.
Uncompensated deficit of 9.72496e-09 g at index (119,37,89) at time 10.831 m.y.
Uncompensated deficit of 7.74636e-09 g at index (44,18,77) at time 10.836 m.y.
Uncompensated deficit of 6.32961e-09 g at index (13,125,125) at time 10.837 m.y.
Uncompensated deficit of 1.11554e-08 g at index (122,38,90) at time 10.840 m.y.
Uncompensated deficit of 1.1661e-08 g at index (39,11,106) at time 10.844 m.y.
Uncompensated deficit of 4.854e-09 g at index (105,101,21) at time 10.844 m.y.
Uncompensated deficit of 2.21542e-10 g at index (87,89,80) at time 10.847 m.y.
Uncompensated deficit of 5.26823e-09 g at index (23,64,118) at time 10.847 m.y.
Uncompensated deficit of 4.96183e-09 g at index (99,103,112) at time 10.848 m.y.
Uncompensated deficit of 6.53052e-09 g at index (127,53,110) at time 10.854 m.y.
Uncompensated deficit of 4.26915e-10 g at index (128,54,109) at time 10.857 m.y.
Uncompensated deficit of 6.95972e-09 g at index (24,63,119) at time 10.861 m.y.
Uncompensated deficit of 1.51655e-08 g at index (118,38,88) at time 10.862 m.y.
Uncompensated deficit of 1.19452e-09 g at index (98,104,112) at time 10.864 m.y.
Uncompensated deficit of 1.49872e-09 g at index (94,104,13) at time 10.865 m.y.
Uncompensated deficit of 5.75908e-09 g at index (87,88,81) at time 10.868 m.y.
Uncompensated deficit of 6.77008e-09 g at index (42,121,45) at time 10.869 m.y.
Uncompensated deficit of 1.20517e-08 g at index (121,38,89) at time 10.870 m.y.
Uncompensated deficit of 4.54506e-09 g at index (100,102,113) at time 10.871 m.y.
Uncompensated deficit of 4.63117e-11 g at index (23,60,121) at time 10.875 m.y.
Uncompensated deficit of 6.13268e-09 g at index (95,102,14) at time 10.877 m.y.
Uncompensated deficit of 1.99013e-09 g at index (17,54,49) at time 10.885 m.y.
Uncompensated deficit of 7.32604e-10 g at index (129,88,15) at time 10.885 m.y.
Uncompensated deficit of 1.91412e-10 g at index (9,127,14) at time 10.889 m.y.
Uncompensated deficit of 4.22014e-09 g at index (17,53,48) at time 10.890 m.y.
Uncompensated deficit of 3.53324e-10 g at index (96,130,32) at time 10.891 m.y.
Time = 10900000.000000, delC = 1.17603e-06, NuclRate = 1.41245e-13
Uncompensated deficit of 1.431e-09 g at index (116,70,23) at time 10.903 m.y.
Uncompensated deficit of 6.11915e-09 g at index (27,62,119) at time 10.907 m.y.
Uncompensated deficit of 6.06287e-09 g at index (124,39,88) at time 10.911 m.y.
Uncompensated deficit of 6.72824e-09 g at index (33,120,38) at time 10.912 m.y.
Uncompensated deficit of 6.17115e-09 g at index (6,85,24) at time 10.914 m.y.
Uncompensated deficit of 2.29697e-09 g at index (34,119,38) at time 10.922 m.y.
Uncompensated deficit of 8.56284e-10 g at index (15,53,49) at time 10.925 m.y.
Uncompensated deficit of 5.60691e-09 g at index (129,90,16) at time 10.927 m.y.
Uncompensated deficit of 4.80393e-09 g at index (95,131,32) at time 10.929 m.y.
Uncompensated deficit of 1.1269e-08 g at index (93,131,31) at time 10.930 m.y.
Uncompensated deficit of 9.79819e-09 g at index (46,17,77) at time 10.934 m.y.
Uncompensated deficit of 1.87072e-09 g at index (17,55,50) at time 10.935 m.y.
Uncompensated deficit of 3.28978e-09 g at index (23,41,127) at time 10.936 m.y.
Uncompensated deficit of 1.10525e-08 g at index (50,105,123) at time 10.940 m.y.
Uncompensated deficit of 6.19545e-09 g at index (128,88,14) at time 10.942 m.y.
Uncompensated deficit of 1.99947e-09 g at index (118,97,14) at time 10.943 m.y.
Uncompensated deficit of 8.76703e-09 g at index (33,39,97) at time 10.945 m.y.
Uncompensated deficit of 7.39838e-09 g at index (50,103,124) at time 10.950 m.y.
Uncompensated deficit of 1.41418e-09 g at index (47,17,75) at time 10.966 m.y.
Uncompensated deficit of 4.25824e-10 g at index (105,39,104) at time 10.968 m.y.
Uncompensated deficit of 6.28995e-09 g at index (6,37,121) at time 10.975 m.y.
Uncompensated deficit of 2.4314e-09 g at index (40,58,78) at time 10.982 m.y.
Uncompensated deficit of 3.17256e-09 g at index (7,35,122) at time 10.991 m.y.
Uncompensated deficit of 8.15392e-09 g at index (120,33,96) at time 10.997 m.y.
Uncompensated deficit of 1.2206e-09 g at index (6,38,120) at time 10.999 m.y.
Uncompensated deficit of 8.97492e-11 g at index (26,84,98) at time 10.999 m.y.
Time = 11000000.000000, delC = 1.17659e-06, NuclRate = 1.41251e-13
Uncompensated deficit of 1.44685e-09 g at index (6,36,122) at time 11.001 m.y.
Uncompensated deficit of 7.5694e-09 g at index (39,60,81) at time 11.006 m.y.
Uncompensated deficit of 6.56654e-09 g at index (97,131,33) at time 11.009 m.y.
Uncompensated deficit of 7.25885e-09 g at index (127,23,96) at time 11.015 m.y.
Uncompensated deficit of 5.05893e-09 g at index (28,109,60) at time 11.016 m.y.
Uncompensated deficit of 1.04016e-08 g at index (19,107,107) at time 11.017 m.y.
Uncompensated deficit of 1.08686e-09 g at index (132,33,116) at time 11.017 m.y.
Uncompensated deficit of 7.60976e-10 g at index (133,33,115) at time 11.018 m.y.
Uncompensated deficit of 2.30202e-09 g at index (121,31,64) at time 11.022 m.y.
Uncompensated deficit of 1.8525e-09 g at index (27,84,97) at time 11.027 m.y.
Uncompensated deficit of 9.58942e-09 g at index (49,105,121) at time 11.037 m.y.
Uncompensated deficit of 1.70512e-09 g at index (29,63,17) at time 11.039 m.y.
Uncompensated deficit of 4.73213e-09 g at index (24,77,112) at time 11.039 m.y.
Uncompensated deficit of 6.44009e-09 g at index (88,75,53) at time 11.040 m.y.
Uncompensated deficit of 1.1599e-08 g at index (49,103,122) at time 11.042 m.y.
Uncompensated deficit of 1.31839e-08 g at index (14,120,29) at time 11.044 m.y.
Uncompensated deficit of 1.13004e-08 g at index (23,76,112) at time 11.048 m.y.
Uncompensated deficit of 4.65969e-09 g at index (99,97,89) at time 11.049 m.y.
Uncompensated deficit of 6.10177e-09 g at index (106,40,105) at time 11.053 m.y.
Uncompensated deficit of 1.36956e-08 g at index (23,77,117) at time 11.054 m.y.
Uncompensated deficit of 8.64925e-09 g at index (29,84,95) at time 11.061 m.y.
Uncompensated deficit of 6.81932e-09 g at index (28,84,96) at time 11.065 m.y.
Uncompensated deficit of 7.91723e-09 g at index (28,83,95) at time 11.066 m.y.
Uncompensated deficit of 5.92406e-09 g at index (127,89,13) at time 11.068 m.y.
Uncompensated deficit of 9.383e-10 g at index (28,82,94) at time 11.072 m.y.
Uncompensated deficit of 2.71646e-09 g at index (89,75,54) at time 11.076 m.y.
Uncompensated deficit of 2.49544e-09 g at index (130,11,119) at time 11.076 m.y.
Uncompensated deficit of 1.93419e-09 g at index (28,85,98) at time 11.077 m.y.
Uncompensated deficit of 9.31781e-09 g at index (28,81,93) at time 11.089 m.y.
Uncompensated deficit of 2.97933e-09 g at index (29,85,97) at time 11.093 m.y.
Uncompensated deficit of 5.59447e-09 g at index (30,85,96) at time 11.094 m.y.
Uncompensated deficit of 3.40473e-09 g at index (96,31,81) at time 11.094 m.y.
Uncompensated deficit of 9.86004e-09 g at index (88,80,106) at time 11.099 m.y.
Time = 11100000.000000, delC = 1.17714e-06, NuclRate = 1.41256e-13
Uncompensated deficit of 8.74536e-10 g at index (96,32,82) at time 11.100 m.y.
Uncompensated deficit of 8.01837e-09 g at index (39,57,77) at time 11.102 m.y.
Uncompensated deficit of 1.57427e-09 g at index (122,78,136) at time 11.106 m.y.
Uncompensated deficit of 1.06039e-08 g at index (97,33,84) at time 11.112 m.y.
Uncompensated deficit of 4.75255e-09 g at index (38,39,86) at time 11.112 m.y.
Uncompensated deficit of 3.33988e-09 g at index (5,39,119) at time 11.116 m.y.
Uncompensated deficit of 8.29525e-09 g at index (87,113,28) at time 11.121 m.y.
Uncompensated deficit of 7.94984e-10 g at index (21,33,117) at time 11.131 m.y.
Uncompensated deficit of 3.05371e-09 g at index (31,128,35) at time 11.134 m.y.
Uncompensated deficit of 1.74709e-08 g at index (50,21,11) at time 11.136 m.y.
Uncompensated deficit of 5.10739e-09 g at index (37,40,86) at time 11.136 m.y.
Uncompensated deficit of 9.53251e-09 g at index (25,51,31) at time 11.139 m.y.
Uncompensated deficit of 7.58459e-10 g at index (102,41,104) at time 11.140 m.y.
Uncompensated deficit of 4.52182e-09 g at index (92,96,111) at time 11.143 m.y.
Uncompensated deficit of 9.54041e-09 g at index (98,32,83) at time 11.146 m.y.
Uncompensated deficit of 8.62425e-10 g at index (101,26,37) at time 11.147 m.y.
Uncompensated deficit of 1.08124e-09 g at index (89,135,127) at time 11.149 m.y.
Uncompensated deficit of 2.63376e-09 g at index (131,12,119) at time 11.152 m.y.
Uncompensated deficit of 1.25729e-08 g at index (88,134,127) at time 11.153 m.y.
Uncompensated deficit of 5.8741e-09 g at index (96,30,80) at time 11.155 m.y.
Uncompensated deficit of 1.74339e-09 g at index (98,31,82) at time 11.156 m.y.
Uncompensated deficit of 1.46763e-08 g at index (89,133,126) at time 11.160 m.y.
Uncompensated deficit of 6.25802e-09 g at index (103,42,105) at time 11.162 m.y.
Uncompensated deficit of 6.13865e-09 g at index (30,64,19) at time 11.162 m.y.
Uncompensated deficit of 6.5237e-09 g at index (91,97,111) at time 11.164 m.y.
Uncompensated deficit of 1.42319e-08 g at index (32,127,37) at time 11.169 m.y.
Uncompensated deficit of 9.60302e-09 g at index (102,39,91) at time 11.175 m.y.
Uncompensated deficit of 4.19119e-09 g at index (32,129,35) at time 11.176 m.y.
Uncompensated deficit of 2.54987e-09 g at index (38,40,87) at time 11.176 m.y.
Uncompensated deficit of 3.50249e-09 g at index (90,125,126) at time 11.177 m.y.
Uncompensated deficit of 3.29459e-09 g at index (90,124,127) at time 11.179 m.y.
Uncompensated deficit of 2.51141e-09 g at index (124,74,125) at time 11.180 m.y.
Uncompensated deficit of 3.93386e-09 g at index (31,129,34) at time 11.183 m.y.
Uncompensated deficit of 2.26493e-09 g at index (33,128,37) at time 11.186 m.y.
Uncompensated deficit of 3.89172e-09 g at index (39,38,86) at time 11.187 m.y.
Uncompensated deficit of 1.27567e-08 g at index (31,125,38) at time 11.187 m.y.
Uncompensated deficit of 1.80022e-09 g at index (21,32,116) at time 11.195 m.y.
Uncompensated deficit of 4.15438e-09 g at index (13,111,110) at time 11.195 m.y.
Uncompensated deficit of 7.28953e-09 g at index (11,91,126) at time 11.195 m.y.
Uncompensated deficit of 5.7642e-09 g at index (30,49,127) at time 11.197 m.y.
Time = 11200000.000000, delC = 1.1777e-06, NuclRate = 1.41262e-13
Uncompensated deficit of 4.88702e-09 g at index (33,129,36) at time 11.201 m.y.
Uncompensated deficit of 3.76844e-09 g at index (123,15,27) at time 11.202 m.y.
Uncompensated deficit of 3.78909e-09 g at index (104,69,127) at time 11.203 m.y.
Uncompensated deficit of 8.06552e-09 g at index (12,92,125) at time 11.203 m.y.
Uncompensated deficit of 1.90371e-09 g at index (124,75,126) at time 11.204 m.y.
Uncompensated deficit of 2.936e-09 g at index (114,102,18) at time 11.212 m.y.
Uncompensated deficit of 4.31633e-09 g at index (121,77,138) at time 11.215 m.y.
Uncompensated deficit of 2.11357e-09 g at index (45,52,31) at time 11.215 m.y.
Uncompensated deficit of 5.46537e-09 g at index (98,88,98) at time 11.218 m.y.
Uncompensated deficit of 6.77804e-10 g at index (10,91,127) at time 11.229 m.y.
Uncompensated deficit of 3.22635e-09 g at index (31,51,125) at time 11.230 m.y.
Uncompensated deficit of 1.06621e-09 g at index (20,34,117) at time 11.234 m.y.
Uncompensated deficit of 6.9081e-09 g at index (50,17,18) at time 11.234 m.y.
Uncompensated deficit of 7.05861e-09 g at index (91,105,15) at time 11.237 m.y.
Uncompensated deficit of 1.48982e-09 g at index (29,50,127) at time 11.237 m.y.
Uncompensated deficit of 8.58095e-09 g at index (31,48,127) at time 11.238 m.y.
Uncompensated deficit of 3.5086e-09 g at index (37,41,87) at time 11.239 m.y.
Uncompensated deficit of 1.08077e-08 g at index (33,130,35) at time 11.244 m.y.
Uncompensated deficit of 1.78006e-09 g at index (125,15,26) at time 11.245 m.y.
Uncompensated deficit of 5.15478e-09 g at index (47,52,33) at time 11.256 m.y.
Uncompensated deficit of 1.52155e-08 g at index (91,106,14) at time 11.260 m.y.
Uncompensated deficit of 4.27106e-09 g at index (105,71,129) at time 11.263 m.y.
Uncompensated deficit of 1.57985e-10 g at index (91,104,16) at time 11.269 m.y.
Uncompensated deficit of 1.4125e-08 g at index (34,50,96) at time 11.277 m.y.
Uncompensated deficit of 1.65873e-09 g at index (125,16,27) at time 11.279 m.y.
Uncompensated deficit of 1.40429e-08 g at index (46,52,32) at time 11.279 m.y.
Uncompensated deficit of 1.98747e-10 g at index (96,29,79) at time 11.282 m.y.
Uncompensated deficit of 1.2722e-09 g at index (44,61,80) at time 11.283 m.y.
Uncompensated deficit of 5.56039e-09 g at index (123,16,28) at time 11.283 m.y.
Uncompensated deficit of 2.74451e-09 g at index (108,55,77) at time 11.286 m.y.
Uncompensated deficit of 6.61328e-09 g at index (133,69,136) at time 11.289 m.y.
Uncompensated deficit of 3.37276e-09 g at index (134,68,135) at time 11.289 m.y.
Uncompensated deficit of 1.90309e-09 g at index (34,49,95) at time 11.292 m.y.
Uncompensated deficit of 2.57146e-09 g at index (126,89,44) at time 11.294 m.y.
Uncompensated deficit of 4.80932e-09 g at index (95,44,89) at time 11.299 m.y.
Uncompensated deficit of 9.74487e-09 g at index (137,131,18) at time 11.300 m.y.
Time = 11300000.000000, delC = 1.17825e-06, NuclRate = 1.41268e-13
Uncompensated deficit of 1.50485e-09 g at index (126,88,43) at time 11.303 m.y.
Uncompensated deficit of 4.98663e-10 g at index (135,67,136) at time 11.314 m.y.
Uncompensated deficit of 4.23225e-09 g at index (92,93,81) at time 11.318 m.y.
Uncompensated deficit of 8.14308e-09 g at index (35,49,125) at time 11.328 m.y.
Uncompensated deficit of 3.68184e-09 g at index (94,44,87) at time 11.331 m.y.
Uncompensated deficit of 2.68897e-09 g at index (29,65,21) at time 11.334 m.y.
Uncompensated deficit of 1.10396e-09 g at index (92,33,79) at time 11.350 m.y.
Uncompensated deficit of 6.72547e-09 g at index (127,86,43) at time 11.350 m.y.
Uncompensated deficit of 3.56039e-09 g at index (106,28,97) at time 11.352 m.y.
Uncompensated deficit of 2.89355e-09 g at index (36,48,126) at time 11.355 m.y.
Uncompensated deficit of 5.05013e-09 g at index (92,34,80) at time 11.358 m.y.
Uncompensated deficit of 7.96402e-10 g at index (95,45,87) at time 11.363 m.y.
Uncompensated deficit of 1.69255e-09 g at index (30,78,18) at time 11.364 m.y.
Uncompensated deficit of 4.08507e-09 g at index (133,13,38) at time 11.365 m.y.
Uncompensated deficit of 4.8346e-09 g at index (134,12,37) at time 11.367 m.y.
Uncompensated deficit of 5.3462e-10 g at index (29,79,18) at time 11.381 m.y.
Uncompensated deficit of 4.85419e-09 g at index (92,116,18) at time 11.385 m.y.
Uncompensated deficit of 2.10638e-08 g at index (41,63,84) at time 11.391 m.y.
Uncompensated deficit of 1.76832e-09 g at index (38,49,126) at time 11.394 m.y.
Uncompensated deficit of 2.96062e-09 g at index (29,66,22) at time 11.399 m.y.
